Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,CR-corrosion defect
59.81,"1,171.94",4.19,177.97,"7,856.96",15.55,1.2923,0.866,0.2077
72.33,"1,173.19",11.06,"1,555.45",197.10,11.54,2.2912,0.8986,0.2275
58.02,996.60,0.91,"2,018.64","1,927.88",23.28,2.7301,0.8826,0.1914
67.94,669.54,3.30,"1,050.17","4,871.80",25.06,4.1534,0.8361,0.1866
59.02,390.54,5.31,794.72,"5,161.95",86.14,2.6673,0.8602,0.2442
42.41,"2,259.63",12.06,"1,146.16",841.23,69.69,2.7802,0.7545,0.2179
51.40,"2,207.89",15.39,"1,555.72","3,818.97",5.45,3.4484,0.7589,0.1792
59.95,"1,318.02",14.05,130.82,"4,860.91",70.23,2.1949,0.7701,0.2352
72.25,"2,307.65",3.38,"1,866.60","3,963.14",15.25,2.0681,0.8939,0.1540
69.25,"1,685.70",10.02,"1,864.93","6,537.69",31.97,2.8175,0.7481,0.2261
48.56,515.33,0.75,"1,189.31","7,193.97",28.52,3.5139,0.7771,0.2019
48.29,609.88,5.61,369.08,"4,308.92",24.41,2.9865,0.9143,0.2516
47.67,"2,154.89",14.18,"1,444.84","3,988.03",27.65,1.3523,0.8779,0.2119
71.33,"1,601.33",8.13,399.37,"6,581.91",67.35,2.1182,0.873,0.2168
69.04,"2,013.77",2.83,"1,123.23","5,190.29",23.89,2.534,0.8116,0.1718
66.49,"2,120.37",7.82,312.79,"8,112.76",71.50,2.5744,0.8662,0.2131
53.95,"1,248.92",3.66,"1,282.84","4,502.59",8.24,1.9078,0.836,0.1773
57.61,475.99,7.04,752.24,"5,366.72",53.18,2.5696,0.7269,0.2474
56.30,746.43,8.67,"1,756.52","1,235.10",77.05,3.1146,0.8384,0.2629
49.38,510.91,6.28,"1,695.73","7,793.36",7.20,2.3725,0.811,0.2296
57.63,747.32,16.45,"2,084.44","3,956.80",56.72,2.3123,0.7363,0.2576
42.07,"1,176.52",9.97,633.65,"6,708.95",45.73,3.5801,0.7871,0.2084
45.39,610.81,14.82,250.47,"4,023.48",29.72,3.4181,0.9087,0.2574
70.15,704.73,13.40,996.85,50.00,9.10,2.2076,0.8886,0.2702
65.73,"1,244.81",11.67,292.77,"3,753.87",60.43,4.2839,0.9129,0.2229
54.94,"1,040.36",8.83,478.97,"1,408.49",27.70,0.9192,0.8694,0.2194
58.03,"1,287.07",0.27,"1,298.96","3,737.23",30.34,1.8586,0.8508,0.1682
53.21,"1,212.59",10.85,"1,288.84","3,020.64",64.09,0.8119,0.7418,0.1997
65.37,"1,629.24",6.39,214.30,"1,918.96",84.39,3.7172,0.7348,0.2611
66.79,"2,195.68",2.27,996.66,"1,188.43",29.87,3.4138,0.7656,0.1587
66.11,590.81,7.93,"1,167.62","6,797.03",66.69,3.1533,0.7805,0.2227
64.77,574.16,12.96,654.25,"7,040.92",85.39,1.4549,0.8451,0.1919
47.78,"2,032.39",16.88,"1,836.90","2,498.10",8.85,3.2403,0.9048,0.1983
52.16,"1,362.03",6.71,444.89,"4,632.83",47.30,1.9647,0.9078,0.2253
56.48,"1,865.19",9.62,626.60,"4,344.24",1.13,3.8226,0.8618,0.1741
51.92,798.95,14.97,436.86,"3,335.05",73.68,1.4007,0.8378,0.2324
65.83,"1,986.05",6.01,357.66,"2,615.32",25.70,1.4671,0.7651,0.1802
51.87,"2,169.86",2.69,"1,850.48","1,765.80",29.79,4.1556,0.9182,0.1421
45.60,"1,611.84",5.11,673.51,"8,135.51",61.39,2.5501,0.8593,0.2155
54.16,586.97,15.79,"1,544.14","7,768.46",70.47,2.2944,0.8289,0.2068
73.21,"2,114.61",2.99,967.44,"3,909.39",35.78,1.9518,0.7341,0.1642
48.48,"1,915.66",5.93,"1,374.48","6,728.78",59.45,3.6873,0.8935,0.2002
61.15,"1,835.14",8.27,"1,946.80","4,661.97",85.37,1.9553,0.7882,0.2269
55.27,453.15,14.89,"1,783.18",832.42,79.18,1.9678,0.9099,0.2715
43.40,"1,928.19",16.46,264.54,"7,667.17",62.64,1.125,0.7483,0.1915
57.07,649.04,7.60,"1,784.34","2,074.06",84.19,2.5635,0.7218,0.2629
64.10,812.43,16.36,"1,014.12","6,595.39",78.20,4.0223,0.8071,0.1399
57.90,"1,498.92",3.02,815.04,"4,931.51",65.11,4.1446,0.7284,0.2061
69.68,894.86,2.95,"1,445.98","6,444.44",81.88,4.2821,0.7247,0.2055
50.55,"1,661.89",16.66,"1,989.94","4,410.38",72.98,2.391,0.8687,0.2287
43.90,"1,558.79",9.05,313.78,"6,555.92",44.90,3.4837,0.7679,0.2207
71.79,591.37,3.45,"1,633.33",344.90,44.90,2.6786,0.8522,0.2472
53.47,"1,651.57",8.68,527.93,419.47,0.91,2.662,0.8371,0.2112
59.98,"2,170.07",13.79,873.76,"8,352.95",2.83,3.597,0.7422,0.1761
67.05,693.85,14.54,"1,840.38","6,993.01",66.64,3.7023,0.7963,0.1837
51.71,"1,537.48",15.19,"1,198.12","7,723.53",49.58,0.7502,0.7257,0.2069
64.56,"1,043.64",10.09,261.55,"4,274.82",67.95,4.0912,0.8042,0.2331
45.51,"1,271.50",15.24,"1,124.21","4,303.21",84.77,3.6576,0.7514,0.1840
50.62,937.47,9.06,"1,675.56","4,992.78",40.46,3.2888,0.7324,0.2227
45.82,"1,067.38",10.74,"1,165.00","2,300.25",8.01,3.7627,0.7811,0.1952
67.68,438.03,13.36,456.23,"6,842.86",55.98,2.6233,0.7119,0.2308
48.37,"2,281.53",7.59,"1,000.84","7,732.68",9.02,3.4776,0.8784,0.1747
64.60,"1,591.16",1.50,"1,939.30","8,453.89",55.51,2.8455,0.746,0.2392
72.01,"1,351.02",6.29,"1,418.21","4,835.40",47.17,2.6438,0.8493,0.2205
58.38,"1,124.63",11.03,"1,558.56","3,885.25",63.61,1.4446,0.8949,0.2280
58.78,"1,425.85",3.56,"1,668.30","7,746.39",31.41,3.746,0.9136,0.1908
56.19,"1,117.64",2.80,307.04,"7,020.57",12.95,3.8779,0.8342,0.1933
51.76,"1,078.56",5.30,"1,268.10","8,083.40",21.18,4.194,0.8852,0.1615
56.67,"1,279.89",0.79,865.50,"6,121.63",61.06,1.1146,0.8115,0.1691
60.84,916.15,13.10,401.94,"8,232.15",42.75,1.734,0.8193,0.2294
73.41,730.50,4.71,526.37,866.35,48.33,3.1596,0.8318,0.2759
71.83,"1,459.20",2.38,"1,658.95","6,342.63",28.92,3.7743,0.8591,0.1801
69.35,"2,012.96",12.33,445.66,864.06,74.71,3.3981,0.859,0.2456
70.23,677.83,14.82,741.17,"6,985.72",89.21,2.3277,0.8845,0.1834
56.42,445.43,0.57,687.24,"5,868.58",27.96,3.3064,0.8473,0.2201
62.63,859.70,4.27,224.69,188.91,64.18,0.9397,0.906,0.2189
70.43,"2,277.99",16.59,"1,034.36","5,597.95",15.38,3.0768,0.8677,0.1997
53.96,"1,985.85",6.90,"1,629.13","1,397.16",66.30,0.7076,0.9162,0.1506
72.62,"1,535.17",16.48,172.84,"1,361.28",38.53,0.8507,0.8768,0.2451
54.71,"2,180.32",4.98,349.84,"1,435.95",54.08,3.4198,0.8742,0.2266
60.79,"1,243.76",4.00,"1,539.57","4,527.42",21.30,2.4075,0.9011,0.1984
64.35,"2,284.88",3.94,"1,291.68","1,111.90",76.04,0.8942,0.8559,0.1186
72.25,955.47,1.71,"1,529.90","1,205.90",15.58,2.4228,0.7508,0.1795
49.09,847.11,15.75,580.00,"2,416.22",82.90,0.9058,0.7294,0.2083
65.54,"1,616.80",17.19,"1,703.22",48.57,5.59,1.9311,0.7808,0.2372
58.15,"1,113.86",16.75,"1,069.04","2,598.19",25.80,1.2482,0.8909,0.2458
49.88,"1,594.19",14.98,"1,324.42","5,775.51",50.31,1.4727,0.7159,0.2198
66.54,972.29,14.89,309.90,"5,619.36",76.65,1.3866,0.7442,0.2061
59.18,"1,577.84",11.67,530.91,"9,031.73",51.56,2.0243,0.7345,0.2162
62.75,915.69,14.53,"1,643.67","1,150.02",19.39,1.0692,0.7193,0.2492
51.66,480.72,3.84,567.87,"8,067.62",76.70,2.5888,0.89,0.2311
56.86,"2,147.20",6.94,310.64,"3,668.37",53.27,2.1522,0.7728,0.2128
61.32,"2,091.21",11.32,"1,298.77","3,629.85",20.84,3.7187,0.872,0.1778
54.35,"2,260.72",15.37,"1,202.31","3,275.36",50.21,3.6682,0.7424,0.1925
47.58,"1,768.67",11.66,"1,319.70","1,197.37",60.32,3.6622,0.8014,0.2181
72.61,"1,703.25",14.75,"1,340.09","4,478.10",60.79,2.3786,0.7368,0.2181
57.85,"1,463.83",8.43,"1,108.84","7,342.48",64.66,1.7312,0.7116,0.2114
65.14,625.80,12.65,"1,096.26","8,159.06",79.97,2.1822,0.8465,0.1993
54.55,748.28,17.19,"1,938.95","8,969.83",73.65,3.1667,0.8173,0.1763
52.72,942.25,2.89,"1,174.79","7,323.14",54.29,2.5963,0.8031,0.2242
54.43,"2,104.67",16.28,"1,338.12","5,818.94",3.00,2.9384,0.7285,0.1995
54.49,716.80,9.27,652.19,"4,654.56",66.93,3.1897,0.841,0.2406
58.92,"2,167.98",11.36,"1,835.04","8,154.10",87.03,4.0028,0.8833,0.1846
58.90,"1,393.75",15.43,177.18,"6,898.60",27.37,4.0955,0.7259,0.1878
57.38,"1,766.81",7.32,"1,220.50","1,536.06",54.22,3.7208,0.8024,0.2110
45.49,595.42,7.48,881.03,"6,370.34",68.64,0.9141,0.7799,0.2030
57.34,902.70,9.36,"1,311.89","4,037.91",57.09,4.2235,0.908,0.1990
46.62,"2,236.96",0.56,834.67,"5,565.85",82.36,3.2255,0.7691,0.2024
45.21,897.12,8.83,"1,534.67","8,371.62",42.32,3.1885,0.9196,0.2164
71.66,955.89,5.27,169.28,"6,092.32",47.53,0.7622,0.894,0.1977
60.91,764.46,16.29,924.19,"8,746.01",3.54,2.4139,0.7332,0.2231
62.70,631.86,1.75,"1,757.05","8,075.02",80.37,2.9463,0.8172,0.2464
54.25,833.47,8.18,619.35,"1,236.00",23.51,1.6867,0.8544,0.2462
70.88,"1,625.08",16.63,232.75,148.67,87.34,0.9799,0.8421,0.2105
61.99,"1,263.28",15.83,"1,101.64","3,605.51",18.14,2.6059,0.8611,0.2320
66.30,"1,453.68",12.37,"2,041.48","8,065.38",22.72,2.2941,0.8052,0.2528
53.16,618.87,10.43,255.09,"2,174.72",43.32,0.8382,0.9109,0.2508
72.56,"1,934.30",5.09,266.64,"6,452.41",59.00,2.5587,0.7708,0.2201
67.98,"1,899.42",6.58,"1,294.68","4,454.82",39.41,1.0685,0.7319,0.1735
69.08,423.86,1.79,619.09,"6,959.47",31.49,2.2153,0.927,0.2298
46.72,"1,124.24",13.84,932.69,"1,570.55",48.27,1.6574,0.8551,0.2470
49.96,515.16,5.84,"1,755.57","2,257.86",85.54,4.1914,0.8567,0.2444
50.44,"1,914.92",11.79,518.81,"2,289.70",85.87,0.8043,0.8916,0.1623
49.96,"1,808.81",6.42,"1,537.83","5,126.89",29.37,2.7057,0.8042,0.2018
69.13,"2,127.56",8.27,"1,117.23","2,726.49",60.75,1.2285,0.7964,0.1734
42.12,839.56,9.84,"1,901.34","7,568.24",64.47,1.8343,0.9207,0.2501
43.57,"1,265.08",14.11,"2,034.49","3,256.66",58.37,1.3443,0.7965,0.2483
50.05,739.09,3.89,"1,079.00","6,169.11",10.20,4.2807,0.7284,0.1559
47.63,"1,100.48",7.13,"1,274.19","8,836.68",48.21,0.7957,0.7791,0.2096
48.68,"1,392.70",2.48,"1,589.80","5,669.01",68.16,2.6381,0.904,0.2234
67.24,485.28,1.54,753.42,"2,286.26",18.03,2.8795,0.7321,0.2250
59.54,"1,765.46",10.70,573.42,"7,741.97",31.17,3.4736,0.8693,0.2012
41.26,"1,433.43",3.50,"2,018.29",156.92,18.29,2.9445,0.7699,0.1758
55.15,"1,986.24",1.27,976.51,"2,419.65",79.18,1.516,0.8758,0.1533
54.45,908.02,15.76,132.58,"3,634.06",76.65,2.8433,0.8247,0.2479
44.81,"2,130.14",9.48,"1,769.69","1,858.05",15.21,4.2077,0.8517,0.1457
63.25,"2,314.70",2.56,"1,303.59","5,642.06",67.92,3.7497,0.7648,0.1956
64.10,"2,161.06",1.15,459.50,"5,215.31",32.57,2.3201,0.7482,0.1739
64.72,"1,887.42",2.30,188.48,"3,810.32",61.29,2.4067,0.7251,0.2158
64.96,"1,954.14",8.39,700.18,"2,770.58",44.10,1.1597,0.8934,0.1804
41.07,"1,492.36",11.80,"1,946.24","4,064.51",42.20,2.7416,0.868,0.2354
72.36,750.06,11.33,"1,957.21","2,741.12",78.68,1.693,0.7759,0.2551
67.78,"1,692.26",2.73,738.40,"2,092.48",56.90,1.0699,0.8959,0.1492
70.72,"1,761.36",11.20,"1,766.19","3,298.17",21.14,2.3951,0.8952,0.2166
41.58,"2,288.95",7.24,994.59,"5,626.46",10.00,0.8417,0.7415,0.1518
71.70,"1,429.58",8.27,"1,410.65","6,053.56",83.32,1.1134,0.8687,0.1919
67.63,907.22,14.10,784.30,"2,798.10",13.80,1.4715,0.7756,0.2523
68.53,"1,705.09",5.99,"1,139.72","8,826.45",65.56,4.2644,0.8143,0.1782
44.13,"2,277.32",2.77,704.68,"2,469.93",44.33,3.6051,0.8061,0.1865
65.30,725.02,15.35,249.13,"6,644.67",12.61,2.6396,0.8436,0.2490
72.56,"1,012.93",3.90,402.37,796.23,69.35,1.5204,0.7877,0.2291
63.33,"1,430.70",5.32,698.60,"6,206.15",80.75,2.5569,0.7273,0.2161
59.78,711.47,12.46,"2,040.94","4,306.01",10.96,3.0278,0.8596,0.2308
72.09,425.08,12.06,"2,020.22","5,318.32",6.11,0.6951,0.9232,0.2631
55.60,"1,034.19",14.08,"1,750.00","1,747.64",75.88,4.2545,0.8586,0.2036
60.73,"2,056.70",3.41,584.71,"4,061.33",44.78,2.9474,0.8302,0.2003
56.69,466.20,6.33,994.11,"7,146.80",60.25,4.2558,0.7472,0.1914
71.67,"1,212.12",2.41,990.55,"7,154.29",39.48,2.3765,0.8491,0.2099
43.57,"1,857.05",9.60,887.15,"2,243.62",36.89,2.9355,0.846,0.2168
57.51,"2,226.63",5.29,217.34,"3,310.49",26.84,2.3489,0.8477,0.2003
63.60,"2,289.12",12.16,"1,176.05",75.98,50.30,0.7129,0.9081,0.1603
67.04,"1,198.65",0.24,272.03,874.89,14.37,3.755,0.8693,0.2072
60.19,"2,221.22",1.26,"1,699.59","1,215.86",64.06,2.3039,0.8841,0.1707
70.88,450.62,7.72,"1,483.02","2,763.83",49.10,2.3832,0.7803,0.2584
71.97,"1,825.54",16.82,820.11,"7,079.45",75.67,1.9816,0.7708,0.1852
43.18,"1,625.89",15.65,"1,396.54","4,772.49",82.22,2.2447,0.7568,0.2027
54.27,864.94,17.44,585.75,"7,390.98",80.40,3.3049,0.883,0.1548
41.84,"1,363.82",7.45,648.82,"7,041.34",53.72,3.2147,0.8653,0.2167
51.87,632.79,1.04,744.53,"5,485.52",28.54,3.6047,0.7866,0.2100
58.68,"2,068.75",5.53,"1,689.99","4,676.14",31.96,4.2066,0.7423,0.1609
70.94,"1,074.67",11.93,542.00,"8,677.35",58.29,2.0945,0.898,0.2148
68.84,"1,593.57",2.57,"1,231.37","5,319.82",63.59,1.9055,0.7959,0.1973
45.25,689.34,5.42,521.98,"4,518.15",14.51,2.465,0.753,0.2346
44.12,781.04,1.20,687.56,"8,100.53",89.08,1.2374,0.743,0.1853
60.40,"2,301.66",8.45,590.53,703.11,9.71,3.4224,0.9142,0.1849
58.52,"1,839.42",3.85,"1,392.36","6,124.37",54.24,2.7821,0.7398,0.2089
49.81,"2,243.64",1.81,"1,160.78","1,088.79",47.46,1.4436,0.7905,0.1215
70.57,954.60,7.35,"1,541.74","7,643.35",52.80,3.8061,0.8507,0.2000
71.49,700.53,6.31,560.11,"7,391.52",47.70,2.9194,0.8012,0.2327
54.28,"1,355.59",9.53,147.38,"4,710.82",5.29,0.8018,0.8165,0.2114
70.27,"1,339.34",13.20,"1,461.88","6,170.90",88.90,1.3899,0.8883,0.1945
53.66,720.63,2.18,354.35,"7,205.63",87.59,3.9041,0.9317,0.2304
65.24,"1,800.97",13.92,611.73,"4,522.60",46.87,2.0579,0.8143,0.2252
56.68,"1,082.17",0.69,727.99,"8,442.15",18.70,4.2417,0.7947,0.1624
45.09,742.72,7.90,"1,591.68","4,093.47",16.44,2.5961,0.8009,0.2266
71.51,"1,024.52",10.40,"1,354.94","8,312.91",5.21,1.4312,0.7926,0.2331
55.96,"1,472.84",16.80,490.25,"5,444.77",54.67,2.8283,0.8157,0.2163
65.16,"1,787.91",10.16,"1,300.11","3,993.44",42.76,1.0491,0.7847,0.1941
53.11,"1,314.61",2.98,"1,516.00",78.61,37.24,3.6016,0.8132,0.1992
41.69,"1,399.19",9.19,890.92,"2,781.49",46.94,2.9512,0.9199,0.2316
44.37,650.96,7.08,611.04,"8,089.41",77.93,4.1678,0.7743,0.1875
57.35,"2,152.14",8.53,"1,458.89","4,016.34",6.43,3.1766,0.855,0.1686
63.70,"2,179.30",3.64,"1,325.57","3,949.16",48.62,0.8565,0.8186,0.1332
52.05,"1,704.61",8.90,282.02,"4,579.23",62.61,2.4031,0.8728,0.2322
63.88,416.20,2.83,"1,434.80","2,695.69",86.65,2.6018,0.8154,0.2602
63.99,"1,421.40",13.11,"1,085.97","4,599.08",66.06,3.9971,0.7465,0.1866
64.16,"1,599.71",10.51,"1,604.54","3,525.31",48.98,2.244,0.9037,0.2270
57.22,"2,306.89",1.59,502.89,"8,474.46",68.47,2.8269,0.8603,0.2087
71.08,"2,309.62",15.63,635.05,"5,270.64",89.00,1.3517,0.8272,0.1645
57.12,"2,041.69",10.90,"1,193.25","7,776.23",79.34,1.5641,0.8946,0.1952
55.84,505.60,5.70,"1,072.69","6,410.44",8.07,2.6643,0.9266,0.2166
47.61,"2,226.81",1.02,885.96,"2,012.22",51.36,3.2015,0.8015,0.1790
51.16,"1,567.67",11.17,"1,590.17","8,087.04",70.23,2.2548,0.7891,0.2231
42.46,"1,931.92",6.69,"1,235.23",849.93,60.01,2.2447,0.8775,0.2041
61.85,"1,170.06",15.94,"1,520.15","4,201.12",37.29,1.6052,0.8115,0.2413
49.22,"1,000.69",0.83,429.54,"2,258.45",28.87,3.2056,0.73,0.2255
51.05,"1,278.53",0.91,"1,556.80","5,025.71",56.01,0.6984,0.7894,0.1569
66.35,666.30,16.66,"1,033.12","2,823.16",36.88,2.5347,0.8896,0.2552
51.80,"1,073.06",16.93,195.59,"6,743.85",35.07,0.6915,0.8671,0.2276
49.01,"2,041.70",0.71,588.60,"8,729.27",74.71,2.8268,0.9016,0.2101
46.62,455.52,12.62,179.90,"6,616.46",28.26,0.7905,0.7435,0.2469
66.49,674.05,4.06,"1,024.01","3,335.63",57.61,4.0814,0.765,0.2290
45.32,624.20,12.37,767.53,"5,605.45",77.98,2.4086,0.7585,0.2216
55.95,"1,162.09",15.27,"2,062.86","8,280.49",55.55,3.1546,0.9256,0.2154
57.70,"2,311.40",1.98,"1,829.97","2,544.76",44.05,3.7684,0.7484,0.1672
63.62,717.55,4.36,"1,746.10","1,136.80",3.28,1.5308,0.8431,0.1863
61.84,663.61,0.65,"1,110.64","1,253.27",60.88,2.6334,0.8508,0.2429
67.66,"2,152.85",0.99,"1,709.72","4,629.70",89.04,3.804,0.8478,0.2121
42.54,"2,088.98",0.74,651.99,"6,830.19",72.19,2.6252,0.8638,0.2005
50.79,444.47,14.09,"1,227.20","6,135.79",56.68,2.1003,0.8179,0.2327
50.26,"1,836.74",5.39,898.79,"4,249.82",41.94,2.0138,0.7296,0.1948
45.86,"1,650.50",8.77,464.95,"6,803.86",20.12,2.069,0.8659,0.2201
50.56,"1,867.77",13.87,271.64,"5,919.83",61.82,2.9063,0.7732,0.2197
51.23,"1,339.02",8.80,"1,222.44","5,866.60",15.93,0.8439,0.7279,0.1982
58.19,"2,300.55",7.66,320.64,"1,917.38",79.19,2.1822,0.7486,0.2123
62.84,466.93,0.43,"1,535.29","2,939.40",31.68,2.7078,0.7745,0.2186
53.57,835.62,10.06,"1,933.67","3,234.68",35.76,3.5251,0.8066,0.2261
64.67,"1,149.46",2.39,446.87,"7,535.49",19.39,2.597,0.9013,0.2101
52.10,"1,252.47",13.47,"1,051.55","7,228.71",43.06,4.0311,0.8296,0.1657
50.59,"2,165.06",4.69,"1,575.96","2,383.81",60.78,2.2849,0.8153,0.1924
58.82,"1,465.77",11.90,691.09,552.07,27.12,3.0343,0.7533,0.2472
41.85,469.38,11.42,"1,932.29","7,160.77",62.68,0.7422,0.9229,0.2456
43.69,"1,171.36",10.90,"1,869.05","3,841.57",55.44,1.5417,0.9117,0.2418
54.78,"1,188.05",4.85,332.62,"2,078.99",33.32,3.6303,0.8913,0.2446
72.00,"2,250.45",4.85,183.12,"1,125.78",28.01,2.8005,0.7825,0.2078
64.74,"1,541.62",15.17,"2,041.34",159.45,76.90,4.1035,0.8351,0.2174
43.96,"1,612.16",0.45,"2,002.21","4,007.22",1.19,3.4038,0.797,0.1281
68.83,"1,762.33",3.37,956.29,"3,191.46",63.94,2.3062,0.8001,0.2006
65.09,"1,872.22",10.79,228.47,"6,499.43",37.32,3.4973,0.727,0.2190
61.11,"1,611.00",14.37,"1,341.20","9,097.86",64.10,2.3718,0.742,0.2069
67.98,841.09,6.43,703.96,"1,958.24",45.36,1.8737,0.9233,0.2433
54.32,"2,073.49",11.54,"1,963.54","2,294.44",7.60,0.8491,0.8458,0.1858
48.34,"1,798.84",9.87,"1,685.39","3,168.64",87.66,3.8119,0.7125,0.2093
57.86,"1,817.71",1.35,"1,401.35","4,361.55",7.80,2.195,0.8898,0.1395
59.07,"2,310.57",10.99,686.52,"6,510.82",14.25,3.1587,0.7303,0.1975
58.73,"1,935.09",14.32,"1,502.53","3,305.23",37.59,1.2326,0.8675,0.2145
59.60,"1,986.61",17.41,695.65,"1,006.93",84.32,3.6792,0.8482,0.2130
72.19,"2,223.19",0.74,203.15,"6,813.54",26.25,3.662,0.725,0.1876
70.66,674.55,11.66,"1,124.96","7,409.84",50.81,2.4238,0.8283,0.2262
69.79,"1,345.26",7.41,"1,086.29","2,337.22",46.61,3.1116,0.7216,0.2266
67.36,"1,505.56",0.40,"1,623.41","1,308.84",29.56,2.5661,0.7253,0.1629
72.01,"1,019.28",10.86,"1,824.42","4,935.25",62.19,2.6776,0.7224,0.2409
44.30,"2,006.45",2.35,823.51,"1,972.44",44.83,3.8958,0.7675,0.1878
49.77,"1,857.48",6.78,"1,009.52","3,510.47",51.67,4.1785,0.8881,0.1912
57.31,"1,777.10",4.75,"1,050.50","7,249.59",18.86,2.0088,0.7911,0.1933
68.84,"2,311.71",6.48,764.29,"2,077.17",82.71,1.8794,0.8523,0.1835
57.64,884.02,8.76,"1,584.99","7,517.58",9.99,1.7783,0.7387,0.2342
65.61,"1,805.30",6.45,"1,151.72","6,291.24",61.65,3.4685,0.9171,0.2051
45.63,"1,449.13",9.80,"1,918.96","2,078.27",79.09,3.2953,0.8224,0.2378
49.35,987.76,4.36,"1,402.75","4,922.30",7.62,0.8371,0.7165,0.1719
65.07,692.84,11.23,544.36,"5,735.29",2.69,0.9987,0.8298,0.2369
46.47,"2,115.75",15.01,452.16,"1,897.90",29.82,3.0177,0.7518,0.2375
52.59,"1,534.38",4.11,858.58,"1,384.82",70.54,1.6739,0.7543,0.1958
49.76,"1,978.45",9.02,808.74,"4,966.48",64.07,1.0101,0.8437,0.1747
52.55,"1,437.40",11.46,926.62,"6,475.05",73.41,2.1759,0.7611,0.2085
64.30,807.77,10.00,488.93,"4,353.50",35.56,3.8548,0.7583,0.2293
53.14,"1,035.29",6.56,"2,044.79",690.13,88.70,2.0045,0.8305,0.2545
59.28,"1,120.41",11.35,414.76,"8,620.71",32.76,3.1966,0.7631,0.2135
44.35,"2,264.85",0.72,"1,407.33","6,485.48",71.91,3.9384,0.7355,0.1969
67.47,392.98,6.63,155.06,"5,801.37",31.40,1.2915,0.8012,0.2500
53.20,"2,289.49",9.45,926.28,"6,009.38",19.60,2.8855,0.7226,0.1964
62.34,"2,279.42",0.59,734.84,"3,737.14",30.14,3.9641,0.911,0.1549
64.86,"2,309.78",9.02,877.46,"9,169.60",17.30,1.3787,0.8108,0.2107
47.95,"1,304.35",11.56,"1,104.69","1,271.03",11.64,4.2574,0.714,0.1808
70.09,"2,247.19",13.37,"1,304.98","6,895.15",32.57,2.0001,0.7607,0.2206
61.28,"1,147.62",2.19,"1,271.96","3,943.67",13.21,1.466,0.9226,0.1633
55.13,432.96,17.38,"1,364.38","8,211.59",44.90,3.7113,0.8207,0.1515
47.05,816.23,10.72,"1,783.06","6,692.24",3.29,2.3723,0.7903,0.2324
71.98,"2,211.37",6.52,"1,865.63","5,254.74",38.57,3.1063,0.7807,0.2056
65.84,408.72,4.54,"1,572.98","8,736.45",85.52,2.4508,0.8032,0.2370
47.89,"1,438.66",10.15,284.04,"8,502.29",32.11,3.008,0.7579,0.2232
52.15,528.38,15.49,"2,011.64",525.94,12.40,0.8066,0.8765,0.2751
67.63,936.30,9.24,"1,984.44","1,826.60",27.33,1.9461,0.8233,0.2448
63.89,552.55,11.68,"1,522.96","6,310.03",70.66,3.0579,0.877,0.2191
66.19,"2,045.40",6.42,"1,142.60","8,589.43",28.09,1.9483,0.7673,0.2105
55.54,"1,525.89",6.95,620.17,"4,031.34",34.31,3.4866,0.7114,0.2152
64.57,"2,127.79",5.18,"1,610.38",395.84,70.43,4.1567,0.9244,0.2013
53.75,"1,714.15",12.44,"1,848.29","6,006.32",23.35,0.814,0.8242,0.2297
48.00,"2,261.17",6.45,"1,431.88","1,846.07",42.76,3.7746,0.7287,0.1810
61.82,"1,368.77",3.53,"1,361.17","5,162.65",5.76,1.2906,0.734,0.1622
73.08,"1,618.08",6.62,507.37,"3,608.03",15.64,3.9991,0.8071,0.1904
51.26,"1,497.32",15.01,830.02,"5,215.56",18.80,4.1057,0.8646,0.1700
56.19,"1,319.20",13.01,"1,545.34","8,687.70",41.45,2.7389,0.7987,0.2204
63.18,"2,019.14",6.02,162.56,"4,545.75",73.30,2.4125,0.8922,0.2232
58.83,"1,629.33",15.93,"1,385.04",360.82,31.73,3.4241,0.7838,0.2228
68.73,"1,932.74",1.53,"1,630.58","5,427.84",34.04,4.0016,0.7212,0.1644
66.06,"1,903.81",1.09,784.81,"3,061.46",26.96,1.52,0.7129,0.1331
42.98,751.78,2.44,278.60,"7,256.76",28.70,2.0629,0.9009,0.2290
73.82,"1,640.24",2.25,"1,733.27","4,398.56",36.09,2.19,0.9285,0.1913
65.75,768.43,1.75,407.18,"6,915.82",80.29,3.7402,0.7404,0.2345
69.41,"1,510.89",11.68,855.48,"8,468.70",2.30,1.1742,0.7248,0.2223
62.43,"1,693.02",10.63,"1,514.25","3,400.21",55.80,2.9338,0.913,0.2214
69.16,"2,311.88",11.44,"1,729.10","9,215.75",79.25,1.9489,0.7333,0.2291
44.76,441.18,12.15,"1,817.98","1,429.92",37.29,3.8839,0.7615,0.2336
52.48,558.65,13.33,"1,168.01","6,012.21",58.15,1.9085,0.8881,0.2324
69.82,531.14,3.82,"1,061.21",363.03,52.33,4.2185,0.9315,0.2529
47.68,"1,152.97",11.00,"1,790.44","2,016.42",30.31,0.7352,0.8184,0.2173
43.64,"1,971.98",10.27,"1,231.95","5,918.05",12.38,1.5457,0.7576,0.2029
66.92,"2,015.46",16.56,"1,262.45",468.98,19.70,2.334,0.8983,0.2264
68.47,"1,808.25",4.25,979.17,984.55,5.25,1.6064,0.7982,0.1333
